,0
2490,2826090.9869478587
2491,2784257.602091816
2492,2833926.8788887006
2493,2848117.5357734836
2494,2908002.0700129448
2495,2915792.4137681033
2496,2922654.5045063253
2497,2961565.620916062
2498,2895528.093925894
2499,2874716.171602012
2500,2828791.8385261535
2501,2805554.4385382384
2502,2807783.162172533
2503,2805926.4599762443
2504,2832106.3067121487
2505,2772042.2838954604
2506,2704042.3910936797
2507,2666067.2326199505
2508,2628220.152507202
2509,2571374.924060865
2510,2537153.2244364196
2511,2453507.675215632
2512,2561802.5720861848
2513,2586799.4328335063
2514,2566094.026604234
2515,2587170.8353659664
2516,2609185.084715764
2517,2564794.52633027
2518,2639196.9469231293
2519,2645726.149411953
2520,2664224.8134280723
2521,2667754.5920035876
2522,2661484.2102695834
2523,2665560.480100475
2524,2662484.2409083922
2525,2689219.9935533614
2526,2733809.2530689645
2527,2747610.0567066376
2528,2785739.4023901913
2529,2752140.9686692646
2530,2753286.6819170434
2531,2747337.159060871
2532,2761606.614002819
2533,2748678.750676577
2534,2757876.631052726
2535,2786087.525085044
2536,2801763.970575695
2537,2849305.487268797
2538,2833896.5015031733
2539,2843924.6717631985
2540,2842911.1600678368
2541,2819565.409396154
2542,2808549.4586472837
2543,2801001.6286031385
2544,2851944.843133622
2545,2869559.0990738655
2546,2865035.7348605795
2547,2918675.696859329
2548,2928443.3371461844
2549,2931033.284276789
2550,2908805.006455092
2551,2924641.3725411096
2552,2925261.8046108363
2553,2927436.3948581982
2554,2914689.708269937
2555,2890001.359561927
2556,2920515.403973811
2557,2901556.832791796
2558,2911105.6034390302
2559,2885293.643958701
2560,2889393.044110153
2561,2875446.9074460184
2562,2908261.5858480493
2563,2921076.681863688
2564,2951257.4710433185
2565,2949893.186343917
2566,2945962.496261363
2567,2975877.152084912
2568,2976364.7861926467
2569,2954698.765521571
2570,2971873.4013146553
2571,2918762.18524129
2572,2908322.689532365
2573,2931174.022078566
2574,2913769.2196134236
2575,2927592.9208803703
2576,2943354.586727905
2577,2966453.115646568
2578,2958585.171637205
2579,2959991.2949460363
2580,2981586.3057450526
2581,2991664.907028938
2582,3003488.711200033
2583,2978621.5852321866
2584,2972737.6587854316
2585,2956956.317988764
2586,2928564.7601556904
2587,2919280.0210631606
2588,2917080.96017128
2589,2919872.918159089
2590,2917680.8373658382
2591,2955379.3740774286
2592,2965926.2100316663
2593,2930754.398026819
2594,2944153.5260192337
2595,2938026.4319516406
2596,2935599.029351124
2597,2940377.134590972
2598,2902694.7345013856
2599,2882835.3473274903
2600,2894138.472499084
2601,2898288.664996652
2602,2869271.8263424993
2603,2871264.594805603
2604,2866848.254952862
2605,2889628.820471567
2606,2852105.4344138773
2607,2850641.3197267265
2608,2863682.1468006447
2609,2879787.424571081
2610,2874297.8853785032
2611,2881261.685835202
2612,2898318.650877071
2613,2881481.3521211464
2614,2837356.478929792
2615,2847206.7330067735
2616,2792241.0794613343
2617,2775208.415027989
2618,2776989.240271167
2619,2731949.2407968603
2620,2748898.049725972
2621,2810549.760089566
2622,2808350.5853632097
2623,2835888.5901348786
2624,2858083.335127893
2625,2876149.762261637
2626,2875960.226686825
2627,2852278.0298493654
2628,2868679.1213244773
2629,2867384.0908733318
2630,2879114.0642065885
2631,2900635.128943841
2632,2907223.202377001
2633,2929587.3930385928
2634,2956470.9994430933
2635,2947204.546172211
2636,2925613.925071732
2637,2914498.9714762922
2638,2912065.0107221575
2639,2932898.9877846977
2640,2939597.3264110093
2641,2929961.4886111426
2642,2957752.2960890303
2643,2953517.90917695
2644,2956317.004829717
2645,2955561.8167224415
2646,2974979.5034414334
2647,3006468.88672485
2648,3017252.4982783357
2649,3007013.321032257
2650,2993718.695402775
2651,2984238.169406895
2652,2966909.4397416147
2653,2953681.584370978
2654,2952455.531677128
2655,2968326.5988285244
2656,2963412.5440210663
2657,2948281.2533658333
2658,2963521.833224505
2659,2978071.058006647
2660,2995605.727952606
2661,2954859.72430846
2662,2898644.889844905
2663,2882961.306662048
2664,2815643.4632725264
2665,2851717.2700745845
2666,2842189.8205882907
2667,2888954.116633704
2668,2863179.5590763916
2669,2830984.009654207
2670,2871629.8571960065
2671,2775750.297073463
2672,2775715.799680054
2673,2814388.032614761
2674,2846230.5069569806
2675,2818528.3912175177
2676,2838680.5594800487
2677,2826253.4155494175
2678,2756207.781793125
2679,2780838.293408367
2680,2753663.3693883535
2681,2780937.9151437646
2682,2811098.388203621
2683,2815935.973649555
2684,2803348.7116704625
2685,2819930.9097441076
2686,2854976.9377185334
2687,2867188.74596425
2688,2880285.236723173
2689,2892235.88508054
2690,2904152.5558056366
2691,2906930.190000502
2692,2927476.085230222
2693,2932161.892130787
2694,2921257.5230121096
2695,2917481.5272202343
2696,2912377.9899495123
2697,2909405.2842094577
2698,2902852.4342956543
2699,2864158.7064522165
2700,2867035.9942015163
2701,2848251.2247387315
2702,2855481.859789198
2703,2847069.144307186
2704,2805005.1200599093
2705,2750861.167402205
2706,2764613.060954378
2707,2813820.3218774693
2708,2795209.70743055
2709,2753444.4750053016
2710,2772313.0898010405
2711,2794286.4611398852
2712,2816827.083096784
2713,2817987.852099001
2714,2853028.121498189
2715,2835136.205306746
2716,2843604.3508715774
2717,2838244.6192838787
2718,2864491.952389123
2719,2880403.157963463
2720,2897111.2471259744
2721,2881790.1718165386
2722,2888787.669406367
2723,2894584.936702244
2724,2907429.494941515
2725,2908170.4062881838
2726,2897318.521300921
2727,2930239.2017874657
2728,2948078.024016999
2729,2959763.5430299095
2730,2942459.243973841
2731,2986820.9918514625
2732,2971536.656076683
2733,2948504.6875447324
2734,2942255.8549973555
2735,2937995.737503848
2736,2934488.5428096503
2737,2979584.088709787
2738,2979295.329500486
2739,2972596.6052795835
2740,2975273.0461218883
2741,2994086.7147503737
2742,2997619.04253467
2743,3013494.0995068676
2744,3016927.349570879
2745,3019313.5135400826
2746,3008024.0251051723
2747,3000867.5490162196
2748,2971774.4846901125
2749,3008275.1976103745
2750,3018686.383525908
2751,3054964.6202101884
2752,3042502.0375636807
2753,3039916.1954291062
2754,3042829.113985265
2755,3081342.517975846
2756,3075625.7294026855
2757,3112018.5350643992
2758,3114056.4931585947
2759,3117145.526927918
2760,3120180.105143635
2761,3125332.8083509277
2762,3139319.8950094413
2763,3136983.887846649
2764,3150235.049222342
2765,3150127.820490909
2766,3134166.507653555
2767,3142639.564240948
2768,3171906.2447820078
2769,3142579.40946007
2770,3162727.5872456455
2771,3145703.2368354667
2772,3157380.790803202
2773,3186765.4142429065
2774,3181633.4038167656
2775,3191466.6678351155
2776,3187052.902770433
2777,3207662.9613866643
2778,3231082.836648503
2779,3230223.916660169
2780,3207917.8216339443
2781,3208066.3408903126
2782,3194299.2454884183
2783,3157610.8699336913
2784,3101547.132025714
2785,3131056.049163955
2786,3124657.259057063
2787,3135695.2555476096
2788,3045328.107006636
2789,3048504.920264855
2790,3086197.750441393
2791,3146446.6482618153
2792,3131804.2550080307
2793,3098000.7239176673
2794,3091848.1661521513
2795,3092052.7394578448
2796,3132989.681715563
2797,3121022.3235942163
2798,3114703.971913949
2799,3089388.011445457
2800,3116813.8115011067
2801,3094795.489975098
2802,3069957.8477275255
2803,2941754.5580473514
2804,2849008.510578259
2805,2833450.307204523
2806,2701089.9019053727
2807,2695509.7469917447
2808,2856590.747783556
2809,2764360.4910403593
2810,2905350.849619528
2811,2814647.6433526003
2812,2777883.308128887
2813,2587849.0637661438
2814,2706042.7508627493
2815,2591644.4919178793
2816,2341600.348402293
2817,2564985.375114185
2818,2272622.018889932
2819,2413520.6934339204
2820,2257417.1414243104
2821,2267710.5912297526
2822,2149822.5953317047
2823,2051709.0080998421
2824,2254098.9207633594
2825,2291343.233293787
2826,2447488.696341392
2827,2368567.2484507575
2828,2456895.949156372
2829,2422422.214499908
2830,2328822.560676451
2831,2407355.8997457684
2832,2363808.014522993
2833,2508738.3143159044
2834,2503198.768317872
2835,2625016.1254791194
2836,2639557.328558956
2837,2617926.7232889934
2838,2681680.005876665
2839,2684748.5688169627
2840,2718845.128045327
2841,2754108.904775631
2842,2695194.142747585
2843,2613655.634481729
2844,2655992.812962065
2845,2682140.1450248044
2846,2713905.1787828794
2847,2751064.4348008917
2848,2726375.0576276053
2849,2754756.847110669
2850,2741557.690256362
2851,2670679.267965198
2852,2679301.0831300514
2853,2712268.73457927
2854,2687531.9203728307
2855,2689151.347093576
2856,2739077.256284945
2857,2749921.7957935883
2858,2712485.5032796552
2859,2664202.171298876
2860,2715450.459245854
2861,2708945.1339448937
2862,2773035.1713248994
2863,2721351.239432339
2864,2743653.9980116934
2865,2724385.152399508
2866,2733458.9160357546
2867,2795048.355095905
2868,2864454.4500076086
2869,2852527.4314734163
2870,2858550.318909429
2871,2874125.1950329808
2872,2904238.3784033447
2873,2941206.380777706
2874,2919941.437393855
2875,2995315.7498806687
2876,3013979.3049570955
2877,3010245.2189366156
2878,2996112.802956378
2879,2807954.813738554
2880,2838400.461694447
2881,2850262.789114201
2882,2916314.178317456
2883,2895453.2462712233
2884,2889714.4011689257
2885,2885634.7863325397
2886,2901982.472539427
2887,2932383.976362297
2888,2863936.2234684653
2889,2921974.0833610334
2890,2807665.9878012724
2891,2855669.333956424
2892,2900132.051905127
2893,2906968.827743325
2894,2916592.052921472
2895,2979951.8046160447
2896,2933886.7395587233
2897,2957075.0389708886
2898,2915706.2500734627
2899,2949427.399332133
2900,2976371.063425927
2901,3032092.9186330726
2902,3045333.3128040456
2903,3036324.563035772
2904,3029335.534023326
2905,3031022.468041075
2906,3028202.271256435
2907,3018269.6461554333
2908,2970652.767374984
2909,2949641.7515760255
2910,2976697.5948407073
2911,2972407.88052455
2912,2999778.4264424094
2913,3000530.8548379433
2914,3066515.9685694515
2915,3107907.2518594884
2916,3122242.8613117645
2917,3152788.5760750785
2918,3173646.016914881
2919,3178197.6593832234
2920,3200999.0027511753
2921,3173054.612598721
2922,3234592.583821827
2923,3238460.2983695054
2924,3238598.2868029075
2925,3225943.7385112382
2926,3223398.9368961286
2927,3228532.2726316387
2928,3241254.8104909165
2929,3287887.7019428927
2930,3310300.612625841
2931,3309116.5274941633
2932,3314676.3043126324
2933,3321191.524808993
2934,3322739.704340651
2935,3335633.562977863
2936,3367151.272771311
2937,3407230.2344032642
2938,3300171.2388343164
2939,3297957.7752672625
2940,3192509.5379980463
2941,3250597.1546863625
2942,3190064.1818457237
2943,3195622.1228630557
2944,3236908.255056416
2945,3226827.2568337447
2946,3219750.4708021856
2947,3184824.1144259158
2948,3169900.847429865
2949,3140377.9565928075
2950,3140092.5784578994
2951,3099328.174138724
2952,3135512.8695828924
2953,3176688.4945482053
2954,3207019.0927922386
2955,3192074.7912569
2956,3241653.951024528
2957,3234447.880116183
2958,3208164.68158261
2959,3254504.3303247327
2960,3215779.032247609
2961,3263363.359483226
2962,3282347.4182169917
2963,3307603.686814712
2964,3369324.595381893
2965,3346120.3658727705
2966,3323346.2160729486
2967,3310141.266112263
2968,3311757.880058124
2969,3264022.9315828285
2970,3278008.8290505763
2971,3259791.5526005444
2972,3276221.907360846
2973,3286607.998661155
2974,3241195.5577908885
2975,3219868.547378997
2976,3106999.82550711
2977,3115582.6563138347
2978,3076795.159990279
2979,3113978.9539764477
2980,3181030.6287190826
2981,3293409.6191214514
2982,3336229.577266201
2983,3319602.907703997
2984,3356385.435630945
2985,3382144.0366222416
2986,3398474.809027435
2987,3378401.3543353993
2988,3421221.0522597726
2989,3436093.5206794892
2990,3438291.442092342
2991,3397264.712093874
2992,3386355.1119518587
2993,3372477.6744749723
2994,3379822.9409776926
2995,3418087.901613831
2996,3413594.8840903905
2997,3417019.09041191
2998,3414378.891220607
2999,3460908.614430364
3000,3493059.4883941216
3001,3486028.0341628543
3002,3508470.931637478
3003,3511151.600399767
3004,3523288.041702467
3005,3517191.526872306
3006,3508601.8764381786
3007,3497065.991897596
3008,3463131.0293563707
3009,3521639.54603613
3010,3518876.195560877
3011,3538827.670662501
3012,3512944.1370036053
3013,3562266.854010225
3014,3543917.9895690214
3015,3567445.957050731
3016,3583619.3280435978
3017,3631418.0311587644
3018,3627294.3344592927
3019,3619207.0918144495
3020,3656437.1091860733
3021,3632150.089887213
3022,3653111.7903106445
3023,3734385.643909299
3024,3789986.0092853624
3025,3781813.4413193576
3026,3792119.6515752757
3027,3791720.543180552
3028,3785931.821352857
3029,3778048.5741694695
3030,3754248.103895511
3031,3729861.335956313
3032,3726330.5761574428
3033,3727407.447253427
3034,3708824.696908468
3035,3701157.7818015134
3036,3682206.906346472
3037,3575936.2623979417
3038,3608580.007790063
3039,3550622.598807779
3040,3578030.651943023
3041,3645702.4476591665
3042,3641608.466706814
3043,3652066.2844627923
3044,3656939.8780084513
3045,3676686.3796618846
3046,3682996.711827077
3047,3698277.676488702
3048,3694332.513120203
3049,3694021.8505110308
3050,3696245.290041427
3051,3716749.663317646
3052,3704918.9260760653
3053,3691118.6687737424
3054,3694866.5823539705
3055,3704884.5122381914
3056,3750900.6083751596
3057,3721561.8497458645
3058,3664238.9466462783
3059,3728441.5540764052
3060,3729357.115161274
3061,3725140.6248350143
3062,3685169.0124102505
3063,3740454.049326366
3064,3795853.909187554
3065,3782978.610592187
3066,3839232.079266593
3067,3854863.3449148266
3068,3894752.612147989
3069,3912034.8057858716
3070,3901701.3253777577
3071,3911937.323279712
3072,3931198.0685598957
3073,3909296.7546040253
3074,3911113.943505732
3075,3881222.9532033564
3076,3861667.8154096804
3077,3864487.9267877485
3078,3902730.0972914146
3079,3919082.626905107
3080,3906954.700778919
3081,3884958.378148531
3082,3876114.2448667805
3083,3891486.256120353
3084,3890779.7253104295
3085,3892207.2573103546
3086,3893837.0671017026
3087,3924429.2893003863
3088,3929760.482504896
3089,3895834.258509531
3090,3922919.8731844104
3091,3975552.991806287
3092,4004473.6112095476
3093,3997691.100201996
3094,3964794.741781166
3095,3992997.088530119
3096,3954357.3019442144
3097,3991779.776422187
3098,3988348.7473129127
3099,3997042.1651513963
3100,3994128.775817674
3101,4019359.2324436186
3102,4003083.0940544456
3103,4044441.753153458
3104,4046009.074007875
3105,4085831.492244168
3106,4133851.522006534
3107,4177025.255704108
3108,4179672.8263237975
3109,4117554.060790263
3110,4061606.305854027
3111,4103026.073501546
3112,4147121.3359807474
3113,4155422.9364502686
3114,4134513.8111125445
3115,4102354.3027678267
3116,4117691.9888542336
3117,4140097.7713625594
3118,4153291.324045977
3119,4136704.0920007187
3120,4150588.12673
3121,4146751.552657649
3122,4152094.710556796
3123,4159237.7293014876
3124,4167146.575689695
3125,4207872.672842868
3126,4216920.404995469
3127,4184171.540248106
3128,4163865.7848063963
3129,4162279.5294593866
3130,4153715.8634338416
3131,4163594.1522782235
3132,4144573.2136268625
3133,4136493.2130697123
3134,4124674.541411024
3135,4094782.4725339017
3136,4012375.319640643
3137,4079343.1261893837
3138,4084230.9165154845
3139,4084878.382166609
3140,4130185.2608359233
3141,4216512.383195107
3142,4198321.532907826
3143,4211767.660737188
3144,4248927.073343214
3145,4256310.714513046
3146,4279506.867643158
3147,4259790.415902915
3148,4264012.11374458
3149,4225347.849572004
3150,4282468.5984827755
3151,4323729.873943272
3152,4312741.145453837
3153,4307327.059621767
3154,4318519.064721474
3155,4282657.59857016
3156,4201546.606621498
3157,4250331.828790652
3158,4291845.954662524
3159,4298850.715701281
3160,4335227.089942185
3161,4331597.526174865
3162,4337222.138453108
3163,4317668.826096837
3164,4333484.546258113
3165,4332466.700681053
3166,4346102.599217183
3167,4384144.686584647
3168,4359989.991911883
3169,4375785.106293979
3170,4423570.572324278
3171,4420282.316189333
3172,4454308.755455946
3173,4468938.198288994
3174,4476217.89936777
3175,4481471.219769855
3176,4503944.485039495
3177,4501682.417953487
3178,4444887.620936345
3179,4452840.965112892
3180,4478150.221797543
3181,4490940.360760593
3182,4502142.7184889605
3183,4505479.794104399
3184,4478987.805781184
3185,4510767.119964532
3186,4493650.836667413
3187,4485769.695898024
3188,4492640.802188557
3189,4514417.193897517
3190,4500374.210152436
3191,4475442.981967429
3192,4439306.095682413
3193,4425988.9586420255
3194,4398027.3638459975
3195,4432065.900377267
3196,4397951.325422029
3197,4406203.534797062
3198,4375910.904961711
3199,4357093.318601853
3200,4276002.083683779
3201,4267605.224830488
3202,4306998.776617659
3203,4351442.886114458
3204,4319534.568616948
3205,4333837.300833853
3206,4263296.611527447
3207,4269899.915424289
3208,4207450.5694552725
3209,4275694.152772792
